Date,Price,Open,High,Low,Change %,Score 1,Score 2,Score 3,Score 4,Score 5,Average Score
2008-12-31,903.25,890.59,910.32,889.67,1.42%,0.288961204047389,0.1985051100828799,0.2699954238063761,0.3527736818020033,0.1179132557075303,0.2456297350892357
2009-01-02,931.80,902.99,934.73,899.35,3.16%,0.5032796054304164,0.3527736818020033,0.1424721614887882,0.704225352112676,0.5032796054304164,0.44120608125286
2009-01-05,927.45,929.17,936.63,919.53,-0.47%,0.5032796054304164,0.1918950526262265,0.1985051100828799,0.2354705852443178,0.1143031474042812,0.2486907001576243
2009-01-06,934.70,931.17,943.85,927.28,0.78%,0.5032796054304164,0.8080541007779529,0.0927441907764274,0.1985051100828799,0.3643667056490567,0.3933899425433467
2009-01-07,906.65,927.45,927.45,902.37,-3.00%,0.3091473025880917,0.5032796054304164,0.5032796054304164,0.0515076015660751,0.2275385162963339,0.3189505262622666
2009-01-08,909.73,905.73,910.00,896.81,0.34%,0.5032796054304164,0.5032796054304164,0.2793511974373315,0.1678446128031728,0.0954899069507295,0.3098489856104133
2009-01-09,890.35,909.91,911.93,888.31,-2.13%,0.3414857375298723,0.5032796054304164,0.5032796054304164,0.0720496262775207,0.4004169420857273,0.3641023033507906
2009-01-12,870.26,890.40,890.40,864.32,-2.26%,0.474195352621142,0.2521482686734123,0.1623531804545685,0.5032796054304164,0.2793511974373315,0.3342655209233741
2009-01-13,871.79,869.79,877.02,862.02,0.18%,0.5032796054304164,0.1075405501601667,0.1623531804545685,0.3091473025880917,0.6303960949814409,0.3425433467229368
2009-01-14,842.62,867.28,867.28,836.93,-3.35%,0.5032796054304164,0.0692022169115777,0.330401179641023,0.330401179641023,0.0297452585549397,0.2526058880357959
2009-01-15,843.74,841.99,851.59,817.04,0.13%,0.0983373163166725,0.5032796054304164,0.1623531804545685,0.8637311232013016,0.5032796054304164,0.4261961661666751
2009-01-16,850.12,844.45,858.13,830.66,0.76%,0.5032796054304164,0.90196776325825,0.2707072761478618,0.1379976610565922,0.0145421264046371,0.3656988864595515
2009-01-20,805.22,849.64,849.64,804.47,-5.28%,0.0405755834646869,0.1108964254843137,0.5032796054304164,0.0583718920018304,0.1254893984847714,0.1677225809732037
2009-01-21,840.24,806.77,841.72,804.30,4.35%,0.3527736818020033,0.5032796054304164,0.2521482686734123,0.1794376366502262,0.0614735343468754,0.2698225453805867
2009-01-22,827.50,839.74,839.74,811.29,-1.52%,0.7076320740326435,0.5032796054304164,0.5032796054304164,0.5032796054304164,0.5032796054304164,0.5441500991508619
2009-01-23,831.95,822.16,838.61,806.07,0.54%,0.1216250572024202,0.2793511974373315,0.1990644226369043,0.74566532770631,0.4004169420857273,0.3492245894137386
